Battery_ID,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
9487033,287.0,20705.79,-766.6850910030719,3.745,3.6,-113.58400001004338,5.98,14216.81,264
9487033,289.0,8.69,1642.1025479728505,3.764,3.827,-113.58400001004338,20131.26,10787.03,281
9487033,290.0,8.69,-996.5264359393489,3.818,3.57,5670.130458133355,26002.99,5.98,36
9487033,291.0,27248.67,-6438.2931189404835,3.707,3.699,-113.58400001004338,4832.68,30553.23,142
9487033,292.0,42647.59,-9820.878604049276,3.847,3.686,6608.798880040831,28671.39,5949.8,554
9487033,294.0,19575.18,-7000.306996797809,3.797,3.684,4235.064468285454,22250.09,9359.12,339
9487033,294.0,16439.08,-5724.104648547629,3.826,3.742,6306.0114704413445,5.98,6682.3,224
9487033,293.0,8.69,10843.501854427943,3.902,3.751,-113.58400001004338,23073.89,5.98,261
9487033,296.0,8.69,8679.493667904824,3.825,3.747,-113.58400001004338,3644.77,18439.13,287
9487033,296.0,4659.95,-4001.3863762644696,3.983,3.822,-113.58400001004338,5.98,19236.91,94
9487033,296.0,10812.28,13268.798877406829,3.793,3.592,5282.002098364116,10594.25,16732.97,307
9487033,297.0,8.69,2798.488145047544,3.896,3.757,-113.58400001004338,19635.44,15899.24,245
9487033,299.0,20006.31,711.6582851814379,3.956,3.554,6259.699232439578,25106.9,10883.31,197
9487033,298.0,16110.44,3044.1290935615298,3.828,3.699,10330.040801831346,6245.34,23664.12,427
9487033,298.0,8.69,18881.452719141038,3.904,3.859,-113.58400001004338,8848.72,17830.58,363
9487033,299.0,31500.64,9467.976635322555,3.751,3.594,16441.532364581002,5.98,27709.7,328
9487033,301.0,8.69,-7017.653225872366,3.827,3.668,-113.58400001004338,3367.66,11945.85,81
9487033,304.0,8.69,-7936.032566033887,3.91,3.719,-113.58400001004338,421.17,34685.38,71
9487033,305.0,33549.2,17015.713439056723,3.876,3.627,7742.215132849488,30612.32,13604.71,151
9487033,305.0,8.69,-6835.527232785539,3.828,3.709,1933.326514317079,11272.71,5498.18,300
9487033,307.0,8.69,-3873.476873281612,3.84,3.651,10202.960477836861,5.98,292.81,197
9487033,306.0,9058.39,3048.0530829044,3.849,3.683,1072.1226700377492,9155.55,22235.4,554
9487033,308.0,66315.18,5392.146608776131,3.794,3.823,3768.336170946925,3999.6,14921.17,360
9487033,310.0,8.69,-14988.133883878634,3.802,3.642,3768.336170946925,6328.45,1947.84,229
9487033,310.0,8.69,-5029.384633333099,3.982,3.662,-113.58400001004338,37306.13,5.98,236
9487033,310.0,8.69,92.28951009551474,3.908,3.571,-113.58400001004338,5.98,5.98,429
9487033,310.0,8.69,1133.4434960833814,3.896,3.518,-113.58400001004338,5.98,20685.56,453
9487033,309.0,13373.56,11754.109409871546,3.989,3.57,-113.58400001004338,5.98,14233.87,555
9487033,311.0,8.69,-8510.712570542215,3.943,3.517,4973.507825010628,3927.26,5.98,488
9487033,310.0,8.69,10134.159320388613,3.863,3.641,11140.620869890052,18883.52,20996.37,602
9487033,315.0,16857.79,1951.58765467497,3.989,3.674,10490.565951161312,5.98,15820.8,471
9487033,315.0,8.69,12811.144739877602,3.883,3.542,12347.332456200787,5.98,20314.1,535
9487033,314.0,12425.93,1239.7846717497057,3.927,3.537,10723.492402657004,2753.34,5602.46,666
9487033,316.0,8.69,10590.127330229905,3.806,3.578,-113.58400001004338,4143.98,7722.3,730
9487033,316.0,26505.18,-23759.174701402346,3.885,3.555,4540.9657514834025,12530.66,22972.25,554
9487033,315.0,3212.96,-3243.410577163332,3.859,3.578,-113.58400001004338,4310.59,10066.5,493
9487033,315.0,8715.2,-2088.3342277607335,3.892,3.659,894.4645501317814,4824.55,17407.3,441
9487033,316.0,4384.41,20970.709244832342,3.955,3.695,-113.58400001004338,25048.94,5922.89,523
9487033,317.0,8.69,-17685.895157393825,3.908,3.683,4537.557563095501,5.98,5.98,555
9487033,317.0,13555.27,2560.8824106902266,3.923,3.718,11698.533969824839,8053.09,6824.39,577
9487033,320.0,9493.36,1239.7846717497057,3.939,3.72,7112.799387323521,5.98,5.98,561
9487033,321.0,8.69,8299.572168148521,3.908,3.555,17428.219737385232,5.98,14620.32,575
9487033,321.0,736.81,3340.237004612939,3.91,3.435,6896.008487390118,15973.54,5.98,732
9487033,320.0,8.69,-3186.1777023332043,3.911,3.546,-113.58400001004338,5.98,800.56,636
9487033,318.0,8.69,-2211.5638524199394,3.924,3.595,3297.7131509730107,1587.13,20146.36,644
9487033,318.0,8.69,-741.1433042895599,3.965,3.604,3768.336170946925,5.98,2107.24,663
9487033,318.0,31999.35,-4219.337428422106,3.968,3.572,2499.9332935903085,8232.43,16927.27,631
9487033,319.0,16882.31,1239.7846717497057,3.946,3.544,-113.58400001004338,7794.16,10066.5,700
9487033,321.0,4581.27,-17318.728079651235,3.97,3.546,3768.336170946925,5.98,23969.1,640
9487033,322.0,8.69,-9674.784290146,3.908,3.674,4578.110767377124,8917.56,4433.15,737
9487033,325.0,17890.6,-26424.620768564488,3.948,3.561,3137.657735392958,10722.97,15007.87,647
9487033,324.0,13040.71,-6617.9450490721265,3.908,3.528,7759.2594076812275,23871.89,18879.36,554
9487033,327.0,6873.95,11977.428551162198,3.992,3.466,-113.58400001004338,5.98,5.98,641
9487033,325.0,8.69,15345.843751055208,3.994,3.631,13724.462848419425,5.98,5.98,658
9487033,326.0,8.69,3163.2924254379614,3.988,3.568,3420.4732304179133,5.98,5.98,797
9487033,328.0,7594.4,-1109.870341473368,3.982,3.578,7196.955596332549,5152.52,10066.5,784
9487033,329.0,8.69,26945.908327860976,3.889,3.549,3768.336170946925,5.98,5.98,795
9487033,331.0,8.69,13525.21667831967,3.91,3.486,8947.493439464577,5.98,10887.79,650
9487033,332.0,17704.26,-21190.242188681805,3.961,3.597,3074.235789042594,5461.27,3755.9,762
9487033,332.0,7675.51,-8735.360176071847,3.967,3.555,5341.52224818538,3065.64,3591.69,888
9487033,334.0,8.69,-26183.623730339346,3.925,3.494,1704.7287416288596,5.98,5.98,841
9487033,335.0,9299.29,4488.428556723039,4.024,3.628,10809.292747808933,12509.43,6678.04,751
9487033,338.0,1532.61,11294.235786879624,3.838,3.565,-113.58400001004338,5.98,2553.9,801
9487033,338.0,8548.17,-2599.05611927905,3.992,3.497,5100.9040255667405,107.21,5.98,685
9487033,340.0,1180.64,1239.7846717497057,3.967,3.602,4788.950346114131,5461.27,14151.26,691
9487033,340.0,3991.89,16491.425435667476,4.01,3.451,11751.66435307584,2854.83,22497.86,763
9487033,340.0,8.69,23015.91310752742,3.896,3.483,1134.9685021596515,5461.27,5.98,690
9487033,340.0,23861.08,8140.589420488128,4.031,3.587,1105.3161000735358,20765.0,5.98,639
9487033,343.0,28682.68,6886.571618269247,3.986,3.567,-113.58400001004338,8236.95,8247.35,657
9487033,342.0,10554.58,-11243.050666655354,3.908,3.562,20015.81632103988,18647.64,4353.77,832
9487033,346.0,8.69,1239.7846717497057,4.009,3.378,590.4522686283822,1693.27,5.98,672
9487033,346.0,8.69,-2495.3984839544464,3.93,3.364,2467.8980776138187,6806.83,10066.5,622
9487033,344.0,8.69,-27044.378917235976,3.908,3.61,9255.26821620547,398.76,1903.55,728
9487033,343.0,8.69,-9274.342858455419,3.953,3.595,-113.58400001004338,20159.76,7552.98,692
9487033,344.0,8.69,6438.5560176695935,3.934,3.565,-113.58400001004338,11699.14,8142.53,642
9487033,345.0,8.69,9676.592133622667,3.919,3.529,-113.58400001004338,5.98,4553.09,644
9487033,345.0,739.72,-9009.81084816927,3.989,3.571,-113.58400001004338,2291.65,24843.36,657
9487033,346.0,30329.11,1309.8285958383815,3.915,3.564,797.0377165147515,12565.91,12698.04,659
9487033,347.0,38235.96,-3395.0719809155844,3.929,3.571,11542.91755858692,5.98,5.98,730
9487033,349.0,8.69,-3870.3139272173476,3.974,3.428,-113.58400001004338,8790.09,12076.37,682
9487033,351.0,7293.6,19245.4501278222,3.975,3.507,3886.919388226376,6986.48,19915.1,554
9487033,349.0,45471.63,1317.86740959978,3.97,3.571,4158.653526720587,17168.94,5.98,658
9487033,349.0,15785.73,-7298.254095772517,3.908,3.578,1146.2655104213677,25502.75,5704.14,785
9487033,351.0,26760.45,2279.5959071296256,3.986,3.488,16521.63931358427,5905.72,17723.41,780
9487033,351.0,5337.24,-10101.699988256301,3.894,3.443,12456.236682369248,10658.85,5.98,726
9487033,350.0,13255.82,6204.797854587418,3.9,3.544,1979.1948654882747,2952.74,7506.87,693
9487033,351.0,5767.32,6349.613902630515,3.951,3.629,5801.122645351842,5.98,5.98,554
9487033,352.0,45944.07,-9296.016904902306,4.001,3.72,-113.58400001004338,22485.04,8914.68,657
9487033,353.0,12882.43,12175.185960847763,3.831,3.482,3868.170168973076,5461.27,3485.5,668
9487033,355.0,4581.27,-3500.7198474996976,3.935,3.465,3768.336170946925,5.98,5150.47,659
9487033,357.0,29272.92,-2373.2474521397426,3.951,3.63,-113.58400001004338,16083.25,5.98,657
9487033,359.0,8.69,7005.743465942082,3.961,3.585,-113.58400001004338,11933.46,11963.56,802
9487033,360.0,28840.73,5726.076533155021,3.918,3.569,-113.58400001004338,6965.72,9329.57,773
9487033,362.0,3504.88,-1423.3128284042557,3.908,3.594,10767.832112603826,5.98,5.98,658
9487033,362.0,8.69,-16897.418464773444,3.947,3.526,7147.054989707792,16052.75,5.98,617
9487033,362.0,8.69,648.1774489648709,3.976,3.447,-113.58400001004338,2835.85,17808.45,829
9487033,362.0,14057.81,16175.4167807203,3.968,3.425,1557.4408879845896,9943.42,5074.29,895
9487033,363.0,4629.98,-10512.40340281317,4.01,3.56,4069.0691585680815,9961.48,5.98,775
9487033,364.0,1688.71,1294.7030147447776,3.975,3.483,-113.58400001004338,31287.6,5541.36,703
9487033,363.0,16670.12,25828.338235019204,3.908,3.479,5922.714716115382,2995.76,5.98,831
9487033,363.0,8.69,6283.084915526206,3.919,3.466,-113.58400001004338,6994.92,4521.72,815
9487033,364.0,27159.88,-5748.054653633362,3.939,3.503,10274.386126815687,11758.05,8789.72,830
9487033,365.0,8.69,8281.035968576498,3.989,3.422,-113.58400001004338,19722.7,8835.89,811
9487033,367.0,8.69,11763.452583125854,3.928,3.505,11876.726984924742,6578.47,37527.63,722
9487033,367.0,30795.72,14638.373795825075,3.839,3.585,7074.287749578767,17262.14,10066.5,828
9487033,369.0,8.69,2559.253204378253,3.946,3.598,8841.904692865435,5.98,25237.11,692
9487033,369.0,8.69,-11453.164048722896,3.908,3.533,7817.5861100110415,5.98,5.98,756
9487033,369.0,4581.27,-8008.307474711651,3.963,3.383,-113.58400001004338,9459.74,5.98,668
9487033,369.0,8.69,-5807.493119732052,3.954,3.532,-113.58400001004338,4406.8,5.98,554
9487033,368.0,20362.89,901.9063871632382,3.958,3.587,4816.4890143438515,290.13,21090.19,554
9487033,371.0,9836.35,-8463.935749096416,3.929,3.579,8941.765217993016,15990.46,4439.64,763
9487033,372.0,4428.63,3767.492662279672,3.907,3.483,13261.732253284392,11102.68,235.99,764
9487033,372.0,4581.27,5132.420196860542,3.891,3.509,-113.58400001004338,5.98,5.98,691
9487033,371.0,8.69,-3371.9645914740076,3.857,3.542,5435.155298188871,13045.73,5.98,708
9487033,372.0,4627.21,25869.393337681326,3.908,3.606,12147.608685217276,15198.98,28167.68,647
9487033,372.0,10228.1,-7999.397262474501,3.953,3.489,-113.58400001004338,8503.11,14553.78,571
9487033,371.0,10543.7,-2514.6692830162438,3.941,3.491,1360.3767650012333,7963.43,6021.36,622
9487033,373.0,8.69,10547.361000690446,3.853,3.676,8777.003350473862,5.98,8116.52,670
9487033,373.0,8.69,-4989.044857568889,3.918,3.616,10201.60664340908,4639.48,27703.64,573
9487033,374.0,12149.55,21388.494216398616,4.0,3.615,3768.336170946925,5.98,10066.5,669
9487033,374.0,8.69,-20702.95039046878,3.942,3.468,9838.499870035033,18321.15,22183.45,753
9487033,374.0,25439.57,2031.6888603726302,3.854,3.656,6732.677995056767,16805.05,10066.5,554
9487033,376.0,8.69,-513.8071721953127,3.996,3.582,-113.58400001004338,15203.8,5.98,460
9487033,377.0,8.69,-2344.090261653043,3.954,3.578,-113.58400001004338,5.98,10066.5,709
9487033,377.0,8.69,-34660.747661586356,3.908,3.58,2608.4809683082854,12040.09,1898.19,487
9487033,378.0,8437.48,3500.9070004607956,3.908,3.658,-113.58400001004338,2152.08,5.98,750
9487033,377.0,28446.29,14238.281959986856,3.944,3.635,16251.301214816393,1160.68,39555.4,684
9487033,380.0,12162.94,-8331.371691079212,4.052,3.499,2838.23369018178,25670.85,36256.11,692
9487033,383.0,960.2,-7734.099726911639,3.985,3.51,3078.4641409921005,15260.93,21671.64,679
9487033,383.0,8.69,11828.84224631131,3.893,3.575,3057.777491079591,10168.59,5.98,794
9487033,383.0,31077.53,885.0889498278681,3.903,3.557,5401.226863388886,5.98,10066.5,667
9487033,383.0,8.69,-2550.5931701453164,3.956,3.543,8156.536352569305,5.98,23263.57,585
9487033,385.0,781.79,1371.366780006595,3.846,3.48,-113.58400001004338,5.98,5157.85,724
9487033,387.0,8.69,5451.038271105741,3.916,3.595,8987.5452815292,5.98,6767.4,648
9487033,387.0,17040.65,-16907.74140281399,3.89,3.586,3490.9949684155613,6943.78,4414.47,729
9487033,387.0,3502.62,-930.4682827362024,3.966,3.698,3768.336170946925,1077.41,20751.46,624
9487033,391.0,4581.27,-11823.892522161483,3.949,3.469,11689.8085940011,5.98,5.98,641
9487033,393.0,3020.39,3558.0538209272645,3.877,3.658,5519.138740947568,8340.25,6560.3,918
9487033,394.0,25605.86,-12358.325080066606,3.869,3.558,2307.612080305964,12630.42,3544.4,769
9487033,395.0,8.69,-10981.43464433776,3.95,3.417,3768.336170946925,425.05,6382.64,642
9487033,397.0,21425.7,-1586.4452340122182,3.931,3.588,551.0310913956714,5.98,8065.92,717
9487033,398.0,8.69,12221.41597852448,3.887,3.499,8388.339143255766,16724.61,20055.32,680
9487033,398.0,3244.9,-12694.46149211368,4.003,3.517,-113.58400001004338,524.18,17577.07,521
9487033,397.0,8.69,-26241.64409223691,3.99,3.639,-113.58400001004338,3966.23,1429.8,649
9487033,398.0,13556.03,-16912.43674403111,3.97,3.631,17872.65289020976,13032.09,17823.69,710
9487033,400.0,10842.12,-9513.79271093395,3.913,3.463,2968.1983263200573,4673.8,12614.42,762
9487033,401.0,8.69,1239.7846717497057,3.929,3.515,-113.58400001004338,14395.76,5.98,554
9487033,403.0,8.69,-5620.951910309804,3.931,3.608,7570.664231874467,5.98,1885.1,672
9487033,405.0,8.69,18626.909289836636,3.935,3.554,6153.1949607501065,11357.73,23560.64,576
9487033,406.0,8.69,-11294.79443840357,3.91,3.663,1531.245443342079,5.98,17652.46,554
9487033,408.0,8.69,1239.7846717497057,3.988,3.533,3497.6370995449943,5.98,5.98,652
9487033,407.0,8.69,-5.175348444344763,3.915,3.505,-113.58400001004338,5461.27,18435.99,660
9487033,409.0,4581.27,3938.3101259421765,3.933,3.553,14108.93550153897,5309.21,4109.98,779
9487033,410.0,8.69,-9762.863620549439,3.928,3.483,179.67860660628185,5.98,16227.24,693
9487033,408.0,6917.34,23521.53269240048,3.829,3.545,4644.549593360213,14721.6,12256.42,633
9487033,409.0,12914.52,-9359.850418344935,3.908,3.49,6879.657726215213,5.98,28099.69,505
9487033,410.0,8.69,4304.991130990039,3.806,3.625,5280.382312739962,5461.27,5497.46,500
9487033,412.0,28326.19,-15214.476581092418,3.834,3.477,2564.554128888826,5237.86,29167.23,518
9487033,411.0,12507.11,6858.671180051811,3.866,3.733,4644.480758932917,5.98,12017.95,430
9487033,413.0,36923.96,-9809.366143711075,3.898,3.688,-113.58400001004338,12030.53,3887.52,398
9487033,411.0,2392.16,4163.080986419757,3.842,3.671,3768.336170946925,5.98,2289.34,391
9487033,412.0,3024.89,6035.952021892279,3.823,3.557,-113.58400001004338,22150.11,9162.14,415
9487033,411.0,8.69,4174.635129340356,3.932,3.668,2673.5648715722537,5.98,2734.1,354
9487033,414.0,4564.14,-3845.6266334429765,3.832,3.557,9536.231847477877,5.98,5.98,470
9487033,415.0,8.69,-1532.8685491380536,3.931,3.656,-113.58400001004338,24452.57,727.02,517
9487033,417.0,2038.4,-16303.795743464769,3.913,3.662,-113.58400001004338,2472.66,10823.75,377
9487033,420.0,37549.45,11945.761441735456,3.892,3.692,7776.4546829364845,5.98,5.98,551
9487033,420.0,8.69,-4266.721560611432,3.933,3.679,570.9487274395874,23767.66,28845.1,479
9487033,423.0,8104.15,18490.76770093025,3.938,3.619,3768.336170946925,10959.14,883.47,716
9487033,424.0,8.69,12964.639729055518,4.004,3.595,7187.806875177294,5.98,5301.15,681
9487033,426.0,20800.92,3951.8314178320334,3.963,3.602,10360.394335613682,3450.05,13478.14,662
9487033,426.0,11154.94,-2621.4002244429666,3.902,3.653,3219.824955940512,5943.62,16310.0,678
9487033,428.0,19723.36,2444.2777394832538,3.895,3.586,2817.3576775759957,5.98,15058.12,554
9487033,429.0,18757.94,11403.898627368186,3.908,3.584,3583.892401490975,2286.07,2921.1,624
9487033,430.0,8.69,-21427.049455076318,3.893,3.63,8816.058861816111,9428.17,26674.72,653
9487033,431.0,34666.76,-541.4402592256529,3.934,3.463,7674.289972967893,12336.0,2824.47,506
9487033,432.0,8.69,1239.7846717497057,3.853,3.462,4523.692527360872,2428.13,10066.5,550
9487033,432.0,4581.27,-8993.442591081708,3.895,3.591,3016.5806985063855,4480.03,8324.93,554
9487033,432.0,8766.07,2048.7671219853523,3.937,3.733,8670.729524475775,10558.85,19080.35,592
9487033,434.0,840.72,8859.485333492994,3.906,3.547,4803.1788711565405,12241.21,28863.67,528
9487033,436.0,17094.99,-11839.640470711007,3.835,3.541,-113.58400001004338,6710.89,16568.4,627
9487033,439.0,8.69,-8012.984887936344,3.928,3.578,897.8339001224631,19157.35,14545.79,447
9487033,437.0,8.69,22998.64665801917,3.952,3.516,1526.523347214957,5.98,20001.69,541
9487033,439.0,8.69,-6727.97003500775,3.886,3.503,-113.58400001004338,5.98,17683.86,473
9487033,440.0,8.69,4652.788133412758,3.806,3.613,587.9029461628875,4752.94,18975.43,541
9487033,440.0,14901.05,9318.167641388018,3.923,3.818,2896.098140764648,22910.37,16670.63,470
9487033,443.0,8.69,-18175.05863801642,3.962,3.684,-113.58400001004338,5461.27,6944.7,471
9487033,444.0,8.69,-24993.416583372746,3.905,3.596,5834.925518538397,5.98,10066.5,545
9487033,445.0,8.69,22468.135848457863,3.882,3.578,4877.834364779819,5.98,19747.36,683
9487033,445.0,1582.84,-14858.173866761725,3.9,3.613,6618.180495542987,5.98,16570.48,610
9487033,444.0,4581.27,9917.11139084958,3.904,3.558,8971.82110409368,5.98,10939.31,552
9487033,447.0,6257.41,5867.291743918779,3.955,3.59,1830.6671759341582,5.98,5.98,444
9487033,448.0,8.69,-5983.482361010476,3.866,3.585,5320.677932064893,17390.54,18994.29,616
9487033,448.0,8.69,7253.886153749565,3.921,3.584,2106.912248026299,13892.84,6954.99,620
9487033,449.0,7531.43,4253.490507639139,3.927,3.514,1377.624822386511,9223.93,7826.75,605
9487033,449.0,4502.45,26860.75574222155,3.923,3.646,7036.946025025221,5.98,7023.91,657
9487033,449.0,8.69,174.9997429163634,3.91,3.518,6981.695378169782,8527.4,7191.51,574
9487033,450.0,2637.62,2712.7182762188027,3.904,3.602,-113.58400001004338,1641.09,29170.73,554
9487033,453.0,803.4,1276.883976888641,3.864,3.625,17959.206877115095,5.98,18076.01,554
9487033,456.0,8.69,-3944.25165719289,3.885,3.607,3121.5185788656036,5.98,18930.05,532
9487033,456.0,8.69,-32055.383675451103,3.856,3.599,-113.58400001004338,2702.73,22924.5,504
9487033,455.0,20390.17,117.28953528781676,3.879,3.75,8524.546422578693,10977.52,13827.71,516
9487033,458.0,27459.83,3983.365187815086,3.874,3.6,12606.671738534287,5.98,7568.21,435
9487033,459.0,8.69,25706.578481639262,3.873,3.68,-113.58400001004338,10982.42,5.98,582
9487033,460.0,12852.9,-541.921625822368,3.959,3.682,4804.29022066998,5.98,17185.9,566
9487033,461.0,8.69,-714.8525756923316,3.898,3.521,5479.072615059099,7891.77,17797.61,554
9487033,462.0,25835.65,5271.6010286834335,3.875,3.622,-113.58400001004338,9864.32,14876.27,584
9487033,463.0,25998.01,-660.1836278794381,4.01,3.616,5260.351766469453,13691.7,1085.24,553
9487033,461.0,8.69,10115.49269467167,3.872,3.605,12564.103766890059,9252.32,5.98,554
9487033,461.0,8.69,18772.466660366666,3.871,3.41,2009.808092791775,3808.3,17712.4,445
9487033,463.0,8.69,-25281.064050697063,3.885,3.737,-113.58400001004338,7210.8,5.98,465
9487033,465.0,19396.16,-11110.517086225278,3.908,3.595,-113.58400001004338,3716.25,5.98,541
9487033,465.0,1687.61,13154.459520093196,3.984,3.517,12196.051253518384,539.73,5.98,575
9487033,469.0,8.69,1239.7846717497057,3.883,3.453,-113.58400001004338,5.98,5.98,695
9487033,467.0,8.69,18351.827552405714,3.834,3.57,2859.2419301854543,5.98,3833.92,716
9487033,468.0,8.69,3050.019559573942,3.889,3.634,2372.689181749053,5.98,13844.21,550
9487033,467.0,13758.06,11606.31372948677,3.794,3.647,7477.074985597437,1001.83,5.98,499
9487033,470.0,7946.78,1815.1265553285152,3.905,3.752,7118.707176866292,8390.62,5.98,483
9487033,473.0,29527.55,-5932.102079308755,3.956,3.689,5760.5255693255485,8970.69,15847.58,590
9487033,471.0,28819.66,12783.678159076946,3.964,3.697,-113.58400001004338,5.98,10066.5,648
9487033,471.0,8.69,-4540.447045415108,3.871,3.712,-113.58400001004338,5461.27,5.98,525
9487033,474.0,8.69,1239.7846717497057,3.889,3.627,5721.099630818222,5.98,5.98,560
9487033,473.0,8.69,-1587.3833162160588,3.907,3.56,-113.58400001004338,5.98,22013.25,429
